source,target
Gorontalo(GTO),Makassar(UPG)
Gorontalo(GTO),Manado(MDC)
Gorontalo(GTO),Palu(PLW)
GSitoli(GNS),Medan(KNO)
GSitoli(GNS),Medan(KNO)
GSitoli(GNS),Medan(KNO)
GSitoli(GNS),Padang(PDG)
Jakarta(CGK),BandaAceh(BTJ)
Jakarta(CGK),BandaAceh(BTJ)
Jakarta(CGK),BandaAceh(BTJ)
Jakarta(CGK),BandaAceh(BTJ)
Jakarta(CGK),Kupang(KOE)
Jakarta(CGK),Kupang(KOE)
Jakarta(CGK),Kupang(KOE)
Jakarta(CGK),Lombok(LOP)
Jakarta(CGK),Lombok(LOP)
Jakarta(CGK),Lombok(LOP)
Jakarta(HLP),Ambon(AMQ)
Jakarta(CGK),Ambon(AMQ)
Jakarta(CGK),Ambon(AMQ)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(HLP),Bali(DPS)
Jakarta(HLP),Bali(DPS)
Jakarta(HLP),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(HLP),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Bali(DPS)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(HLP),Balikpapan(BPN)
Jakarta(HLP),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Balikpapan(BPN)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banjarmasin(BDJ)
Jakarta(CGK),Banyuwangi(BWX)
Jakarta(CGK),Banyuwangi(BWX)
Jakarta(CGK),Banyuwangi(BWX)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(HLP),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(CGK),Batam(BTH)
Jakarta(HLP),Bandung(BDO)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Belitung(TJQ)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(HLP),Bengkulu(BKS)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(CGK),Bengkulu(BKS)
Jakarta(CGK),Bintan(TNJ)
Jakarta(CGK),Bintan(TNJ)
Jakarta(CGK),Bintan(TNJ)
Jakarta(CGK),MBungo(MRB)
Jakarta(CGK),Gorontalo(GTO)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jambi(DJB)
Jakarta(CGK),Jayapura(DJJ)
Jakarta(CGK),Jayapura(DJJ)
Jakarta(CGK),Jayapura(DJJ)
Jakarta(CGK),Kendari(KDI)
Jakarta(CGK),Kendari(KDI)
Jakarta(CGK),Kendari(KDI)
Jakarta(CGK),LBajo(LBJ)
Jakarta(CGK),LBajo(LBJ)
Jakarta(CGK),LBajo(LBJ)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(HLP),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),BLampung(TKG)
Jakarta(CGK),LLinggau(LLG)
Jakarta(CGK),LLinggau(LLG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(HLP),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
Jakarta(CGK),Makassar(UPG)
